mID,Date,RoomNumber,cID,ClassName,StartHour,EndHour,MeetingDurationMinutes,Year,Month
3418,2021-02-05 11:00:00,843,15,C15,11,12,41,2021,02
3419,2021-02-05 13:00:00,361,2,C15,13,14,41,2021,02
3420,2021-02-05 14:00:00,256,53,C15,14,15,41,2021,02
3421,2021-02-05 07:00:00,361,54,C14,7,8,41,2021,02
3422,2021-02-05 11:00:00,478,11,C14,11,12,41,2021,02
3423,2021-02-05 15:00:00,781,10,C14,15,16,41,2021,02
3424,2021-02-08 07:00:00,779,9,A18,7,8,41,2021,02
3425,2021-02-08 08:00:00,256,17,A18,8,9,41,2021,02
3426,2021-02-08 09:00:00,779,5,A18,9,10,41,2021,02
3427,2021-02-08 10:00:00,781,38,A18,10,11,41,2021,02
3428,2021-02-08 07:00:00,361,1,A17,7,8,41,2021,02
3429,2021-02-08 08:00:00,769,39,A17,8,9,41,2021,02
3430,2021-02-08 07:00:00,769,3,A15,7,8,41,2021,02
3431,2021-02-08 08:00:00,687,2,A15,8,9,41,2021,02
3432,2021-02-08 09:00:00,947,15,A15,9,10,41,2021,02
3433,2021-02-08 10:00:00,687,41,A15,10,11,41,2021,02
3434,2021-02-08 07:00:00,843,10,A14,7,8,41,2021,02
3435,2021-02-08 08:00:00,843,11,A14,8,9,41,2021,02
3436,2021-02-08 09:00:00,361,42,A14,9,10,41,2021,02
3437,2021-02-08 07:00:00,478,45,B17,7,8,41,2021,02
3438,2021-02-08 08:00:00,478,1,B17,8,9,41,2021,02
3439,2021-02-08 07:00:00,687,48,B14,7,8,41,2021,02
3440,2021-02-08 09:00:00,348,11,B14,9,10,41,2021,02
3441,2021-02-08 10:00:00,348,10,B14,10,11,41,2021,02
3442,2021-02-08 07:00:00,947,8,C16,7,8,41,2021,02
3443,2021-02-08 08:00:00,947,19,C16,8,9,41,2021,02
3444,2021-02-08 09:00:00,256,52,C16,9,10,41,2021,02
3445,2021-02-08 10:00:00,361,18,C16,10,11,41,2021,02
3446,2021-02-08 11:00:00,348,4,C16,11,12,41,2021,02
3447,2021-02-08 12:00:00,769,14,C16,12,13,41,2021,02
3448,2021-02-08 13:00:00,781,16,C16,13,14,41,2021,02
3449,2021-02-08 10:00:00,256,3,C15,10,11,41,2021,02
3450,2021-02-08 11:00:00,478,15,C15,11,12,41,2021,02
3451,2021-02-08 13:00:00,361,2,C15,13,14,41,2021,02
3452,2021-02-08 14:00:00,478,53,C15,14,15,41,2021,02
3453,2021-02-08 07:00:00,348,54,C14,7,8,41,2021,02
3454,2021-02-08 11:00:00,947,11,C14,11,12,41,2021,02
3455,2021-02-08 15:00:00,947,10,C14,15,16,41,2021,02
3456,2021-02-09 07:00:00,947,9,A18,7,8,41,2021,02
3457,2021-02-09 08:00:00,947,17,A18,8,9,41,2021,02
3458,2021-02-09 09:00:00,769,5,A18,9,10,41,2021,02
3459,2021-02-09 10:00:00,687,38,A18,10,11,41,2021,02
3460,2021-02-09 07:00:00,256,1,A17,7,8,41,2021,02
3461,2021-02-09 08:00:00,361,39,A17,8,9,41,2021,02
3462,2021-02-09 07:00:00,478,3,A15,7,8,41,2021,02
3463,2021-02-09 08:00:00,769,2,A15,8,9,41,2021,02
3464,2021-02-09 09:00:00,779,15,A15,9,10,41,2021,02
3465,2021-02-09 10:00:00,361,41,A15,10,11,41,2021,02
3466,2021-02-09 07:00:00,769,10,A14,7,8,41,2021,02
3467,2021-02-09 08:00:00,256,11,A14,8,9,41,2021,02
3468,2021-02-09 09:00:00,687,42,A14,9,10,41,2021,02
3469,2021-02-09 07:00:00,348,45,B17,7,8,41,2021,02
3470,2021-02-09 08:00:00,687,1,B17,8,9,41,2021,02
3471,2021-02-09 07:00:00,687,48,B14,7,8,41,2021,02
3472,2021-02-09 09:00:00,348,11,B14,9,10,41,2021,02
3473,2021-02-09 10:00:00,781,10,B14,10,11,41,2021,02
3474,2021-02-09 07:00:00,361,8,C16,7,8,41,2021,02
3475,2021-02-09 08:00:00,781,19,C16,8,9,41,2021,02
3476,2021-02-09 09:00:00,781,52,C16,9,10,41,2021,02
3477,2021-02-09 10:00:00,348,18,C16,10,11,41,2021,02
3478,2021-02-09 11:00:00,779,4,C16,11,12,41,2021,02
3479,2021-02-09 12:00:00,947,14,C16,12,13,41,2021,02
3480,2021-02-09 13:00:00,947,16,C16,13,14,41,2021,02
3481,2021-02-09 10:00:00,779,3,C15,10,11,41,2021,02
3482,2021-02-09 11:00:00,687,15,C15,11,12,41,2021,02
3483,2021-02-09 13:00:00,769,2,C15,13,14,41,2021,02
3484,2021-02-09 14:00:00,361,53,C15,14,15,41,2021,02
3485,2021-02-09 07:00:00,781,54,C14,7,8,41,2021,02
3486,2021-02-09 11:00:00,947,11,C14,11,12,41,2021,02
3487,2021-02-09 15:00:00,478,10,C14,15,16,41,2021,02
3488,2021-02-10 07:00:00,256,9,A18,7,8,41,2021,02
3489,2021-02-10 08:00:00,843,17,A18,8,9,41,2021,02
3490,2021-02-10 09:00:00,361,5,A18,9,10,41,2021,02
3491,2021-02-10 10:00:00,256,38,A18,10,11,41,2021,02
3492,2021-02-10 07:00:00,843,1,A17,7,8,41,2021,02
3493,2021-02-10 08:00:00,687,39,A17,8,9,41,2021,02
3494,2021-02-10 07:00:00,687,3,A15,7,8,41,2021,02
3495,2021-02-10 08:00:00,478,2,A15,8,9,41,2021,02
3496,2021-02-10 09:00:00,781,15,A15,9,10,41,2021,02
3497,2021-02-10 10:00:00,478,41,A15,10,11,41,2021,02
3498,2021-02-10 07:00:00,947,10,A14,7,8,41,2021,02
3499,2021-02-10 08:00:00,361,11,A14,8,9,41,2021,02
3500,2021-02-10 09:00:00,769,42,A14,9,10,41,2021,02
3501,2021-02-10 07:00:00,781,45,B17,7,8,41,2021,02
3502,2021-02-10 08:00:00,348,1,B17,8,9,41,2021,02
3503,2021-02-10 07:00:00,361,48,B14,7,8,41,2021,02
3504,2021-02-10 09:00:00,348,11,B14,9,10,41,2021,02
3505,2021-02-10 10:00:00,781,10,B14,10,11,41,2021,02
3506,2021-02-10 07:00:00,478,8,C16,7,8,41,2021,02
3507,2021-02-10 08:00:00,947,19,C16,8,9,41,2021,02
3508,2021-02-10 09:00:00,256,52,C16,9,10,41,2021,02
3509,2021-02-10 10:00:00,348,18,C16,10,11,41,2021,02
3510,2021-02-10 11:00:00,687,4,C16,11,12,41,2021,02
3511,2021-02-10 12:00:00,781,14,C16,12,13,41,2021,02
3512,2021-02-10 13:00:00,769,16,C16,13,14,41,2021,02
3513,2021-02-10 10:00:00,843,3,C15,10,11,41,2021,02
3514,2021-02-10 11:00:00,781,15,C15,11,12,41,2021,02
3515,2021-02-10 13:00:00,843,2,C15,13,14,41,2021,02
3516,2021-02-10 14:00:00,478,53,C15,14,15,41,2021,02
3517,2021-02-10 07:00:00,348,54,C14,7,8,41,2021,02
3518,2021-02-10 11:00:00,478,11,C14,11,12,41,2021,02
3519,2021-02-10 15:00:00,843,10,C14,15,16,41,2021,02
3520,2021-02-11 07:00:00,769,9,A18,7,8,41,2021,02
3521,2021-02-11 08:00:00,348,17,A18,8,9,41,2021,02
3522,2021-02-11 09:00:00,779,5,A18,9,10,41,2021,02
3523,2021-02-11 10:00:00,947,38,A18,10,11,41,2021,02
3524,2021-02-11 07:00:00,687,1,A17,7,8,41,2021,02
3525,2021-02-11 08:00:00,843,39,A17,8,9,41,2021,02
3526,2021-02-11 07:00:00,348,3,A15,7,8,41,2021,02
3527,2021-02-11 08:00:00,781,2,A15,8,9,41,2021,02
3528,2021-02-11 09:00:00,256,15,A15,9,10,41,2021,02
3529,2021-02-11 10:00:00,769,41,A15,10,11,41,2021,02
3530,2021-02-11 07:00:00,781,10,A14,7,8,41,2021,02
3531,2021-02-11 08:00:00,478,11,A14,8,9,41,2021,02
3532,2021-02-11 09:00:00,843,42,A14,9,10,41,2021,02
3533,2021-02-11 07:00:00,779,45,B17,7,8,41,2021,02
3534,2021-02-11 08:00:00,256,1,B17,8,9,41,2021,02
3535,2021-02-11 07:00:00,256,48,B14,7,8,41,2021,02
3536,2021-02-11 09:00:00,769,11,B14,9,10,41,2021,02
3537,2021-02-11 10:00:00,256,10,B14,10,11,41,2021,02
3538,2021-02-11 07:00:00,947,8,C16,7,8,41,2021,02
3539,2021-02-11 08:00:00,361,19,C16,8,9,41,2021,02
3540,2021-02-11 09:00:00,947,52,C16,9,10,41,2021,02
3541,2021-02-11 10:00:00,687,18,C16,10,11,41,2021,02
3542,2021-02-11 11:00:00,769,4,C16,11,12,41,2021,02
3543,2021-02-11 12:00:00,348,14,C16,12,13,41,2021,02
3544,2021-02-11 13:00:00,843,16,C16,13,14,41,2021,02
3545,2021-02-11 10:00:00,779,3,C15,10,11,41,2021,02
3546,2021-02-11 11:00:00,779,15,C15,11,12,41,2021,02
3547,2021-02-11 13:00:00,478,2,C15,13,14,41,2021,02
3548,2021-02-11 14:00:00,478,53,C15,14,15,41,2021,02
3549,2021-02-11 07:00:00,478,54,C14,7,8,41,2021,02
3550,2021-02-11 11:00:00,687,11,C14,11,12,41,2021,02
3551,2021-02-11 15:00:00,687,10,C14,15,16,41,2021,02
3552,2021-02-12 07:00:00,947,9,A18,7,8,41,2021,02
3553,2021-02-12 08:00:00,779,17,A18,8,9,41,2021,02
3554,2021-02-12 09:00:00,779,5,A18,9,10,41,2021,02
3555,2021-02-12 10:00:00,256,38,A18,10,11,41,2021,02
3556,2021-02-12 07:00:00,843,1,A17,7,8,41,2021,02
3557,2021-02-12 08:00:00,947,39,A17,8,9,41,2021,02
3558,2021-02-12 07:00:00,361,3,A15,7,8,41,2021,02
3559,2021-02-12 08:00:00,361,2,A15,8,9,41,2021,02
3560,2021-02-12 09:00:00,781,15,A15,9,10,41,2021,02
3561,2021-02-12 10:00:00,779,41,A15,10,11,41,2021,02
3562,2021-02-12 07:00:00,478,10,A14,7,8,41,2021,02
3563,2021-02-12 08:00:00,769,11,A14,8,9,41,2021,02
3564,2021-02-12 09:00:00,478,42,A14,9,10,41,2021,02
3565,2021-02-12 07:00:00,779,45,B17,7,8,41,2021,02
3566,2021-02-12 08:00:00,687,1,B17,8,9,41,2021,02
3567,2021-02-12 07:00:00,256,48,B14,7,8,41,2021,02
3568,2021-02-12 09:00:00,947,11,B14,9,10,41,2021,02
3569,2021-02-12 10:00:00,348,10,B14,10,11,41,2021,02
3570,2021-02-12 07:00:00,687,8,C16,7,8,41,2021,02
3571,2021-02-12 08:00:00,256,19,C16,8,9,41,2021,02
3572,2021-02-12 09:00:00,361,52,C16,9,10,41,2021,02
3573,2021-02-12 10:00:00,687,18,C16,10,11,41,2021,02
3574,2021-02-12 11:00:00,779,4,C16,11,12,41,2021,02
3575,2021-02-12 12:00:00,947,14,C16,12,13,41,2021,02
3576,2021-02-12 13:00:00,361,16,C16,13,14,41,2021,02
3577,2021-02-12 10:00:00,947,3,C15,10,11,41,2021,02
3578,2021-02-12 11:00:00,781,15,C15,11,12,41,2021,02
3579,2021-02-12 13:00:00,478,2,C15,13,14,41,2021,02
3580,2021-02-12 14:00:00,779,53,C15,14,15,41,2021,02
3581,2021-02-12 07:00:00,348,54,C14,7,8,41,2021,02
3582,2021-02-12 11:00:00,843,11,C14,11,12,41,2021,02
3583,2021-02-12 15:00:00,361,10,C14,15,16,41,2021,02
3584,2021-02-15 07:00:00,781,9,A18,7,8,41,2021,02
3585,2021-02-15 08:00:00,361,17,A18,8,9,41,2021,02
3586,2021-02-15 09:00:00,781,5,A18,9,10,41,2021,02
3587,2021-02-15 10:00:00,348,38,A18,10,11,41,2021,02
3588,2021-02-15 07:00:00,769,1,A17,7,8,41,2021,02
3589,2021-02-15 08:00:00,769,39,A17,8,9,41,2021,02
3590,2021-02-15 07:00:00,779,3,A15,7,8,41,2021,02
3591,2021-02-15 08:00:00,687,2,A15,8,9,41,2021,02
3592,2021-02-15 09:00:00,256,15,A15,9,10,41,2021,02
3593,2021-02-15 10:00:00,361,41,A15,10,11,41,2021,02
3594,2021-02-15 07:00:00,361,10,A14,7,8,41,2021,02
3595,2021-02-15 08:00:00,348,11,A14,8,9,41,2021,02
3596,2021-02-15 09:00:00,361,42,A14,9,10,41,2021,02
3597,2021-02-15 07:00:00,947,45,B17,7,8,41,2021,02
3598,2021-02-15 08:00:00,781,1,B17,8,9,41,2021,02
3599,2021-02-15 07:00:00,687,48,B14,7,8,41,2021,02
3600,2021-02-15 09:00:00,348,11,B14,9,10,41,2021,02
3601,2021-02-15 10:00:00,779,10,B14,10,11,41,2021,02
3602,2021-02-15 07:00:00,256,8,C16,7,8,41,2021,02
3603,2021-02-15 08:00:00,843,19,C16,8,9,41,2021,02
3604,2021-02-15 09:00:00,478,52,C16,9,10,41,2021,02
3605,2021-02-15 10:00:00,256,18,C16,10,11,41,2021,02
3606,2021-02-15 11:00:00,256,4,C16,11,12,41,2021,02
3607,2021-02-15 12:00:00,781,14,C16,12,13,41,2021,02
3608,2021-02-15 13:00:00,256,16,C16,13,14,41,2021,02
3609,2021-02-15 10:00:00,769,3,C15,10,11,41,2021,02
3610,2021-02-15 11:00:00,687,15,C15,11,12,41,2021,02
3611,2021-02-15 13:00:00,687,2,C15,13,14,41,2021,02
3612,2021-02-15 14:00:00,348,53,C15,14,15,41,2021,02
3613,2021-02-15 07:00:00,843,54,C14,7,8,41,2021,02
3614,2021-02-15 11:00:00,779,11,C14,11,12,41,2021,02
3615,2021-02-15 15:00:00,779,10,C14,15,16,41,2021,02
3616,2021-02-16 07:00:00,348,9,A18,7,8,41,2021,02
3617,2021-02-16 08:00:00,769,17,A18,8,9,41,2021,02
3618,2021-02-16 09:00:00,361,5,A18,9,10,41,2021,02
3619,2021-02-16 10:00:00,781,38,A18,10,11,41,2021,02
3620,2021-02-16 07:00:00,779,1,A17,7,8,41,2021,02
3621,2021-02-16 08:00:00,687,39,A17,8,9,41,2021,02
3622,2021-02-16 07:00:00,843,3,A15,7,8,41,2021,02
3623,2021-02-16 08:00:00,779,2,A15,8,9,41,2021,02
3624,2021-02-16 09:00:00,687,15,A15,9,10,41,2021,02
3625,2021-02-16 10:00:00,769,41,A15,10,11,41,2021,02
3626,2021-02-16 07:00:00,361,10,A14,7,8,41,2021,02
3627,2021-02-16 08:00:00,947,11,A14,8,9,41,2021,02
3628,2021-02-16 09:00:00,947,42,A14,9,10,41,2021,02
3629,2021-02-16 07:00:00,781,45,B17,7,8,41,2021,02
3630,2021-02-16 08:00:00,361,1,B17,8,9,41,2021,02
3631,2021-02-16 07:00:00,947,48,B14,7,8,41,2021,02
3632,2021-02-16 09:00:00,843,11,B14,9,10,41,2021,02
3633,2021-02-16 10:00:00,843,10,B14,10,11,41,2021,02
3634,2021-02-16 07:00:00,256,8,C16,7,8,41,2021,02
3635,2021-02-16 08:00:00,256,19,C16,8,9,41,2021,02
3636,2021-02-16 09:00:00,779,52,C16,9,10,41,2021,02
3637,2021-02-16 10:00:00,256,18,C16,10,11,41,2021,02
3638,2021-02-16 11:00:00,843,4,C16,11,12,41,2021,02
3639,2021-02-16 12:00:00,687,14,C16,12,13,41,2021,02
3640,2021-02-16 13:00:00,478,16,C16,13,14,41,2021,02
3641,2021-02-16 10:00:00,779,3,C15,10,11,41,2021,02
3642,2021-02-16 11:00:00,348,15,C15,11,12,41,2021,02
3643,2021-02-16 13:00:00,361,2,C15,13,14,41,2021,02
3644,2021-02-16 14:00:00,781,53,C15,14,15,41,2021,02
3645,2021-02-16 07:00:00,478,54,C14,7,8,41,2021,02
3646,2021-02-16 11:00:00,781,11,C14,11,12,41,2021,02
3647,2021-02-16 15:00:00,687,10,C14,15,16,41,2021,02
3648,2021-02-17 07:00:00,361,9,A18,7,8,41,2021,02
3649,2021-02-17 08:00:00,256,17,A18,8,9,41,2021,02
3650,2021-02-17 09:00:00,361,5,A18,9,10,41,2021,02
3651,2021-02-17 10:00:00,348,38,A18,10,11,41,2021,02
3652,2021-02-17 07:00:00,478,1,A17,7,8,41,2021,02
3653,2021-02-17 08:00:00,348,39,A17,8,9,41,2021,02
3654,2021-02-17 07:00:00,769,3,A15,7,8,41,2021,02
3655,2021-02-17 08:00:00,779,2,A15,8,9,41,2021,02
3656,2021-02-17 09:00:00,843,15,A15,9,10,41,2021,02
3657,2021-02-17 10:00:00,779,41,A15,10,11,41,2021,02
3658,2021-02-17 07:00:00,947,10,A14,7,8,41,2021,02
3659,2021-02-17 08:00:00,361,11,A14,8,9,41,2021,02
3660,2021-02-17 09:00:00,779,42,A14,9,10,41,2021,02
3661,2021-02-17 07:00:00,781,45,B17,7,8,41,2021,02
3662,2021-02-17 08:00:00,947,1,B17,8,9,41,2021,02
3663,2021-02-17 07:00:00,779,48,B14,7,8,41,2021,02
3664,2021-02-17 09:00:00,478,11,B14,9,10,41,2021,02
3665,2021-02-17 10:00:00,843,10,B14,10,11,41,2021,02
3666,2021-02-17 07:00:00,348,8,C16,7,8,41,2021,02
3667,2021-02-17 08:00:00,478,19,C16,8,9,41,2021,02
3668,2021-02-17 09:00:00,947,52,C16,9,10,41,2021,02
3669,2021-02-17 10:00:00,478,18,C16,10,11,41,2021,02
3670,2021-02-17 11:00:00,687,4,C16,11,12,41,2021,02
3671,2021-02-17 12:00:00,769,14,C16,12,13,41,2021,02
3672,2021-02-17 13:00:00,843,16,C16,13,14,41,2021,02
3673,2021-02-17 10:00:00,947,3,C15,10,11,41,2021,02
3674,2021-02-17 11:00:00,478,15,C15,11,12,41,2021,02
3675,2021-02-17 13:00:00,687,2,C15,13,14,41,2021,02
3676,2021-02-17 14:00:00,779,53,C15,14,15,41,2021,02
3677,2021-02-17 07:00:00,843,54,C14,7,8,41,2021,02
3678,2021-02-17 11:00:00,769,11,C14,11,12,41,2021,02
3679,2021-02-17 15:00:00,843,10,C14,15,16,41,2021,02
3680,2021-02-18 07:00:00,781,9,A18,7,8,41,2021,02
3681,2021-02-18 08:00:00,348,17,A18,8,9,41,2021,02
3682,2021-02-18 09:00:00,256,5,A18,9,10,41,2021,02
3683,2021-02-18 10:00:00,478,38,A18,10,11,41,2021,02
3684,2021-02-18 07:00:00,769,1,A17,7,8,41,2021,02
3685,2021-02-18 08:00:00,478,39,A17,8,9,41,2021,02
3686,2021-02-18 07:00:00,779,3,A15,7,8,41,2021,02
3687,2021-02-18 08:00:00,781,2,A15,8,9,41,2021,02
3688,2021-02-18 09:00:00,478,15,A15,9,10,41,2021,02
3689,2021-02-18 10:00:00,843,41,A15,10,11,41,2021,02
3690,2021-02-18 07:00:00,478,10,A14,7,8,41,2021,02
3691,2021-02-18 08:00:00,256,11,A14,8,9,41,2021,02
3692,2021-02-18 09:00:00,843,42,A14,9,10,41,2021,02
3693,2021-02-18 07:00:00,947,45,B17,7,8,41,2021,02
3694,2021-02-18 08:00:00,687,1,B17,8,9,41,2021,02
3695,2021-02-18 07:00:00,687,48,B14,7,8,41,2021,02
3696,2021-02-18 09:00:00,348,11,B14,9,10,41,2021,02
3697,2021-02-18 10:00:00,348,10,B14,10,11,41,2021,02
3698,2021-02-18 07:00:00,256,8,C16,7,8,41,2021,02
3699,2021-02-18 08:00:00,843,19,C16,8,9,41,2021,02
3700,2021-02-18 09:00:00,781,52,C16,9,10,41,2021,02
3701,2021-02-18 10:00:00,687,18,C16,10,11,41,2021,02
3702,2021-02-18 11:00:00,478,4,C16,11,12,41,2021,02
3703,2021-02-18 12:00:00,348,14,C16,12,13,41,2021,02
3704,2021-02-18 13:00:00,843,16,C16,13,14,41,2021,02
3705,2021-02-18 10:00:00,769,3,C15,10,11,41,2021,02
3706,2021-02-18 11:00:00,947,15,C15,11,12,41,2021,02
3707,2021-02-18 13:00:00,781,2,C15,13,14,41,2021,02
3708,2021-02-18 14:00:00,781,53,C15,14,15,41,2021,02
3709,2021-02-18 07:00:00,843,54,C14,7,8,41,2021,02
3710,2021-02-18 11:00:00,781,11,C14,11,12,41,2021,02
3711,2021-02-18 15:00:00,781,10,C14,15,16,41,2021,02
3712,2021-02-19 07:00:00,361,9,A18,7,8,41,2021,02
3713,2021-02-19 08:00:00,843,17,A18,8,9,41,2021,02
3714,2021-02-19 09:00:00,361,5,A18,9,10,41,2021,02
3715,2021-02-19 10:00:00,947,38,A18,10,11,41,2021,02
3716,2021-02-19 07:00:00,478,1,A17,7,8,41,2021,02
3717,2021-02-19 08:00:00,779,39,A17,8,9,41,2021,02
3718,2021-02-19 07:00:00,769,3,A15,7,8,41,2021,02
3719,2021-02-19 08:00:00,348,2,A15,8,9,41,2021,02
3720,2021-02-19 09:00:00,843,15,A15,9,10,41,2021,02
3721,2021-02-19 10:00:00,256,41,A15,10,11,41,2021,02
3722,2021-02-19 07:00:00,779,10,A14,7,8,41,2021,02
3723,2021-02-19 08:00:00,947,11,A14,8,9,41,2021,02
3724,2021-02-19 09:00:00,478,42,A14,9,10,41,2021,02
3725,2021-02-19 07:00:00,843,45,B17,7,8,41,2021,02
3726,2021-02-19 08:00:00,256,1,B17,8,9,41,2021,02
3727,2021-02-19 07:00:00,947,48,B14,7,8,41,2021,02
3728,2021-02-19 09:00:00,769,11,B14,9,10,41,2021,02
3729,2021-02-19 10:00:00,781,10,B14,10,11,41,2021,02
3730,2021-02-19 07:00:00,687,8,C16,7,8,41,2021,02
3731,2021-02-19 08:00:00,769,19,C16,8,9,41,2021,02
3732,2021-02-19 09:00:00,256,52,C16,9,10,41,2021,02
3733,2021-02-19 10:00:00,769,18,C16,10,11,41,2021,02
3734,2021-02-19 11:00:00,779,4,C16,11,12,41,2021,02
3735,2021-02-19 12:00:00,256,14,C16,12,13,41,2021,02
3736,2021-02-19 13:00:00,769,16,C16,13,14,41,2021,02
3737,2021-02-19 10:00:00,843,3,C15,10,11,41,2021,02
3738,2021-02-19 11:00:00,947,15,C15,11,12,41,2021,02
3739,2021-02-19 13:00:00,348,2,C15,13,14,41,2021,02
3740,2021-02-19 14:00:00,843,53,C15,14,15,41,2021,02
3741,2021-02-19 07:00:00,256,54,C14,7,8,41,2021,02
3742,2021-02-19 11:00:00,781,11,C14,11,12,41,2021,02
3743,2021-02-19 15:00:00,361,10,C14,15,16,41,2021,02
3744,2021-02-22 07:00:00,779,9,A18,7,8,41,2021,02
3745,2021-02-22 08:00:00,361,17,A18,8,9,41,2021,02
3746,2021-02-22 09:00:00,769,5,A18,9,10,41,2021,02
3747,2021-02-22 10:00:00,769,38,A18,10,11,41,2021,02
3748,2021-02-22 07:00:00,769,1,A17,7,8,41,2021,02
3749,2021-02-22 08:00:00,781,39,A17,8,9,41,2021,02
3750,2021-02-22 07:00:00,687,3,A15,7,8,41,2021,02
3751,2021-02-22 08:00:00,769,2,A15,8,9,41,2021,02
3752,2021-02-22 09:00:00,348,15,A15,9,10,41,2021,02
3753,2021-02-22 10:00:00,947,41,A15,10,11,41,2021,02
3754,2021-02-22 07:00:00,947,10,A14,7,8,41,2021,02
3755,2021-02-22 08:00:00,843,11,A14,8,9,41,2021,02
3756,2021-02-22 09:00:00,687,42,A14,9,10,41,2021,02
3757,2021-02-22 07:00:00,781,45,B17,7,8,41,2021,02
3758,2021-02-22 08:00:00,947,1,B17,8,9,41,2021,02
3759,2021-02-22 07:00:00,478,48,B14,7,8,41,2021,02
3760,2021-02-22 09:00:00,256,11,B14,9,10,41,2021,02
3761,2021-02-22 10:00:00,348,10,B14,10,11,41,2021,02
3762,2021-02-22 07:00:00,256,8,C16,7,8,41,2021,02
3763,2021-02-22 08:00:00,687,19,C16,8,9,41,2021,02
3764,2021-02-22 09:00:00,843,52,C16,9,10,41,2021,02
3765,2021-02-22 10:00:00,843,18,C16,10,11,41,2021,02
3766,2021-02-22 11:00:00,361,4,C16,11,12,41,2021,02
3767,2021-02-22 12:00:00,256,14,C16,12,13,41,2021,02
3768,2021-02-22 13:00:00,478,16,C16,13,14,41,2021,02
3769,2021-02-22 10:00:00,361,3,C15,10,11,41,2021,02
3770,2021-02-22 11:00:00,348,15,C15,11,12,41,2021,02
3771,2021-02-22 13:00:00,256,2,C15,13,14,41,2021,02
3772,2021-02-22 14:00:00,769,53,C15,14,15,41,2021,02
3773,2021-02-22 07:00:00,843,54,C14,7,8,41,2021,02
3774,2021-02-22 11:00:00,947,11,C14,11,12,41,2021,02
3775,2021-02-22 15:00:00,478,10,C14,15,16,41,2021,02
3776,2021-02-23 07:00:00,781,9,A18,7,8,41,2021,02
3777,2021-02-23 08:00:00,779,17,A18,8,9,41,2021,02
3778,2021-02-23 09:00:00,687,5,A18,9,10,41,2021,02
3779,2021-02-23 10:00:00,256,38,A18,10,11,41,2021,02
3780,2021-02-23 07:00:00,478,1,A17,7,8,41,2021,02
3781,2021-02-23 08:00:00,947,39,A17,8,9,41,2021,02
3782,2021-02-23 07:00:00,779,3,A15,7,8,41,2021,02
3783,2021-02-23 08:00:00,687,2,A15,8,9,41,2021,02
3784,2021-02-23 09:00:00,843,15,A15,9,10,41,2021,02
3785,2021-02-23 10:00:00,478,41,A15,10,11,41,2021,02
3786,2021-02-23 07:00:00,348,10,A14,7,8,41,2021,02
3787,2021-02-23 08:00:00,781,11,A14,8,9,41,2021,02
3788,2021-02-23 09:00:00,348,42,A14,9,10,41,2021,02
3789,2021-02-23 07:00:00,256,45,B17,7,8,41,2021,02
3790,2021-02-23 08:00:00,256,1,B17,8,9,41,2021,02
3791,2021-02-23 07:00:00,947,48,B14,7,8,41,2021,02
3792,2021-02-23 09:00:00,769,11,B14,9,10,41,2021,02
3793,2021-02-23 10:00:00,348,10,B14,10,11,41,2021,02
3794,2021-02-23 07:00:00,769,8,C16,7,8,41,2021,02
3795,2021-02-23 08:00:00,769,19,C16,8,9,41,2021,02
3796,2021-02-23 09:00:00,779,52,C16,9,10,41,2021,02
3797,2021-02-23 10:00:00,687,18,C16,10,11,41,2021,02
3798,2021-02-23 11:00:00,781,4,C16,11,12,41,2021,02
3799,2021-02-23 12:00:00,781,14,C16,12,13,41,2021,02
3800,2021-02-23 13:00:00,687,16,C16,13,14,41,2021,02
3801,2021-02-23 10:00:00,843,3,C15,10,11,41,2021,02
3802,2021-02-23 11:00:00,843,15,C15,11,12,41,2021,02
3803,2021-02-23 13:00:00,348,2,C15,13,14,41,2021,02
3804,2021-02-23 14:00:00,256,53,C15,14,15,41,2021,02
3805,2021-02-23 07:00:00,687,54,C14,7,8,41,2021,02
3806,2021-02-23 11:00:00,478,11,C14,11,12,41,2021,02
3807,2021-02-23 15:00:00,947,10,C14,15,16,41,2021,02
3808,2021-02-24 07:00:00,779,9,A18,7,8,41,2021,02
3809,2021-02-24 08:00:00,361,17,A18,8,9,41,2021,02
3810,2021-02-24 09:00:00,348,5,A18,9,10,41,2021,02
3811,2021-02-24 10:00:00,348,38,A18,10,11,41,2021,02
3812,2021-02-24 07:00:00,843,1,A17,7,8,41,2021,02
3813,2021-02-24 08:00:00,769,39,A17,8,9,41,2021,02
3814,2021-02-24 07:00:00,348,3,A15,7,8,41,2021,02
3815,2021-02-24 08:00:00,687,2,A15,8,9,41,2021,02
3816,2021-02-24 09:00:00,769,15,A15,9,10,41,2021,02
3817,2021-02-24 10:00:00,781,41,A15,10,11,41,2021,02
3818,2021-02-24 07:00:00,947,10,A14,7,8,41,2021,02
3819,2021-02-24 08:00:00,256,11,A14,8,9,41,2021,02
3820,2021-02-24 09:00:00,256,42,A14,9,10,41,2021,02
3821,2021-02-24 07:00:00,256,45,B17,7,8,41,2021,02
3822,2021-02-24 08:00:00,779,1,B17,8,9,41,2021,02
3823,2021-02-24 07:00:00,687,48,B14,7,8,41,2021,02
3824,2021-02-24 09:00:00,779,11,B14,9,10,41,2021,02
3825,2021-02-24 10:00:00,769,10,B14,10,11,41,2021,02
3826,2021-02-24 07:00:00,478,8,C16,7,8,41,2021,02
3827,2021-02-24 08:00:00,781,19,C16,8,9,41,2021,02
